date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:58:50	557/557	---M--	200	added ('OK')	image/png	etag:%223f0028a-22d-5414a2eac9180%22	https://thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha-horizontal.png	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/img/bootstrap-colorpicker/alpha-horizontal.png	(from https://thememakker.com/templates/infinio/html/assets/plugins/bootstrap-colorpicker/css/bootstrap-colorpicker.css)
14:58:50	540/540	---M--	200	added ('OK')	image/png	etag:%223f027f4-21c-5414a2eac9180%22	https://thememakker.com/templates/infinio/html/assets/plugins/multi-select/img/switch.png	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/multi-select/img/switch.png	(from https://thememakker.com/templates/infinio/html/assets/plugins/multi-select/css/multi-select.css)
14:58:52	13234/13234	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223f02819-33b2-55f5218961800%22	https://thememakker.com/templates/infinio/html/assets/plugins/summernote/dist/font/summernote.eot?ad8d7e2d177d2473aecd9b35d16211fb	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/summernote/dist/font/summernotef534.eot	(from https://thememakker.com/templates/infinio/html/assets/plugins/summernote/dist/summernote.css)
14:58:53	13234/13234	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223f02819-33b2-55f5218961800%22	https://thememakker.com/templates/infinio/html/assets/plugins/summernote/dist/font/summernote.eot?	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/summernote/dist/font/summernoted41d.eot	(from https://thememakker.com/templates/infinio/html/assets/plugins/summernote/dist/summernote.css)
14:58:54	8332/8332	---M--	200	added ('OK')	font/woff	etag:%223f0281b-208c-55f5218961800%22	https://thememakker.com/templates/infinio/html/assets/plugins/summernote/dist/font/summernote.woff?ad8d7e2d177d2473aecd9b35d16211fb	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/summernote/dist/font/summernotef534.woff	(from https://thememakker.com/templates/infinio/html/assets/plugins/summernote/dist/summernote.css)
14:58:54	13048/13048	---M--	200	added ('OK')	font/ttf	etag:%223f0281a-32f8-55f5218961800%22	https://thememakker.com/templates/infinio/html/assets/plugins/summernote/dist/font/summernote.ttf?ad8d7e2d177d2473aecd9b35d16211fb	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/summernote/dist/font/summernotef534.ttf	(from https://thememakker.com/templates/infinio/html/assets/plugins/summernote/dist/summernote.css)
14:58:55	5428/5428	---M--	200	added ('OK')	image/png	etag:%223f0276b-1534-5414a2eac9180%22	https://thememakker.com/templates/infinio/html/assets/plugins/light-gallery/img/vimeo-play.png	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/light-gallery/img/vimeo-play.png	(from https://thememakker.com/templates/infinio/html/assets/plugins/light-gallery/css/lightgallery.css)
14:58:55	4526/4526	---M--	200	added ('OK')	image/png	etag:%223f0276a-11ae-5414a2eac9180%22	https://thememakker.com/templates/infinio/html/assets/plugins/light-gallery/img/video-play.png	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/light-gallery/img/video-play.png	(from https://thememakker.com/templates/infinio/html/assets/plugins/light-gallery/css/lightgallery.css)
14:58:56	5177/5177	---M--	200	added ('OK')	image/png	etag:%223f0276c-1439-5414a2eac9180%22	https://thememakker.com/templates/infinio/html/assets/plugins/light-gallery/img/youtube-play.png	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/light-gallery/img/youtube-play.png	(from https://thememakker.com/templates/infinio/html/assets/plugins/light-gallery/css/lightgallery.css)
14:58:56	4178/4178	---M--	200	added ('OK')	image/gif	etag:%223f02769-1052-5414a2eac9180%22	https://thememakker.com/templates/infinio/html/assets/plugins/light-gallery/img/loading.gif	C:/pfe/theme/thememakker.com/templates/infinio/html/assets/plugins/light-gallery/img/loading.gif	(from https://thememakker.com/templates/infinio/html/assets/plugins/light-gallery/css/lightgallery.css)
